subject,predicate,object
reactome:Pathway1834,abstraction:HasComponent,reactome:Pathway1844
reactome:Pathway1834,abstraction:HasComponent,reactome:Pathway1839
reactome:Pathway1834,abstraction:HasComponent,reactome:Pathway1841
reactome:Pathway1834,abstraction:HasComponent,reactome:Pathway1846
reactome:Pathway1834,abstraction:HasComponent,reactome:Pathway1840
reactome:Pathway1834,abstraction:HasComponent,reactome:Pathway1838
reactome:Pathway1834,abstraction:HasComponent,reactome:Pathway1842
reactome:Pathway1368,abstraction:HasComponent,reactome:Pathway1380
reactome:Pathway1368,abstraction:HasComponent,reactome:Pathway1379
reactome:Pathway1368,abstraction:HasComponent,reactome:Pathway1369
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1200
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1203
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1195
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1196
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1201
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1194
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1204
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1199
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1202
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1197
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1205
reactome:Pathway1193,abstraction:HasComponent,reactome:Pathway1198
reactome:Pathway343,abstraction:HasComponent,reactome:Pathway344
reactome:Pathway596,abstraction:HasComponent,reactome:Pathway598
reactome:Pathway596,abstraction:HasComponent,reactome:Pathway597
reactome:Pathway1691,abstraction:HasComponent,reactome:Pathway1692
reactome:Pathway1147,abstraction:HasComponent,reactome:Pathway1148
reactome:Pathway1147,abstraction:HasComponent,reactome:Pathway1149
reactome:Pathway841,abstraction:HasComponent,reactome:Pathway844
reactome:Pathway841,abstraction:HasComponent,reactome:Pathway846
reactome:Pathway841,abstraction:HasComponent,reactome:Pathway849
reactome:Pathway841,abstraction:HasComponent,reactome:Pathway845
reactome:Pathway841,abstraction:HasComponent,reactome:Pathway842
reactome:Pathway841,abstraction:HasComponent,reactome:Pathway848
reactome:Pathway841,abstraction:HasComponent,reactome:Pathway850
reactome:Pathway841,abstraction:HasComponent,reactome:Pathway847
reactome:Pathway841,abstraction:HasComponent,reactome:Pathway843
reactome:Pathway2154,abstraction:HasComponent,reactome:Pathway2161
reactome:Pathway2154,abstraction:HasComponent,reactome:Pathway2155
reactome:Pathway2154,abstraction:HasComponent,reactome:Pathway2162
reactome:Pathway2154,abstraction:HasComponent,reactome:Pathway2158
reactome:Pathway2154,abstraction:HasComponent,reactome:Pathway2163
reactome:Pathway1179,abstraction:HasComponent,reactome:Pathway1180
reactome:Pathway1,abstraction:HasComponent,reactome:Pathway2
reactome:Pathway66,abstraction:HasComponent,reactome:Pathway67
reactome:Pathway1424,abstraction:HasComponent,reactome:Pathway1426
reactome:Pathway1424,abstraction:HasComponent,reactome:Pathway1427
reactome:Pathway1424,abstraction:HasComponent,reactome:Pathway1425
reactome:Pathway1424,abstraction:HasComponent,reactome:Pathway1428
reactome:Pathway2108,abstraction:HasComponent,reactome:Pathway2114
reactome:Pathway2108,abstraction:HasComponent,reactome:Pathway2109
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway978
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway977
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway988
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway860
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway909
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway877
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway918
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway861
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway828
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway985
reactome:Pathway827,abstraction:HasComponent,reactome:Pathway910
reactome:Pathway1922,abstraction:HasComponent,reactome:Pathway1923
reactome:Pathway1922,abstraction:HasComponent,reactome:Pathway1924
reactome:Pathway108,abstraction:HasComponent,reactome:Pathway109
reactome:Pathway2684,abstraction:HasComponent,reactome:Pathway2686
reactome:Pathway2684,abstraction:HasComponent,reactome:Pathway2685
reactome:Pathway1954,abstraction:HasComponent,reactome:Pathway1955
reactome:Pathway1954,abstraction:HasComponent,reactome:Pathway1962
reactome:Pathway1986,abstraction:HasComponent,reactome:Pathway1987
reactome:Pathway2417,abstraction:HasComponent,reactome:Pathway2418
reactome:Pathway2417,abstraction:HasComponent,reactome:Pathway2419
reactome:Pathway1267,abstraction:HasComponent,reactome:Pathway1268
reactome:Pathway1267,abstraction:HasComponent,reactome:Pathway1273
reactome:Pathway2242,abstraction:HasComponent,reactome:Pathway2243
reactome:Pathway2242,abstraction:HasComponent,reactome:Pathway2245
reactome:Pathway2242,abstraction:HasComponent,reactome:Pathway2244
reactome:Pathway495,abstraction:HasComponent,reactome:Pathway497
reactome:Pathway495,abstraction:HasComponent,reactome:Pathway498
reactome:Pathway495,abstraction:HasComponent,reactome:Pathway496
reactome:Pathway2274,abstraction:HasComponent,reactome:Pathway2276
reactome:Pathway2274,abstraction:HasComponent,reactome:Pathway2277
reactome:Pathway2274,abstraction:HasComponent,reactome:Pathway2275
reactome:Pathway2228,abstraction:HasComponent,reactome:Pathway2229
reactome:Pathway726,abstraction:HasComponent,reactome:Pathway728
reactome:Pathway726,abstraction:HasComponent,reactome:Pathway730
reactome:Pathway726,abstraction:HasComponent,reactome:Pathway729
reactome:Pathway726,abstraction:HasComponent,reactome:Pathway727
reactome:Pathway726,abstraction:HasComponent,reactome:Pathway735
reactome:Pathway979,abstraction:HasComponent,reactome:Pathway980
reactome:Pathway2505,abstraction:HasComponent,reactome:Pathway2506
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2609
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2663
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2664
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2650
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2657
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2679
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2653
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2607
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2590
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2652
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2667
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2605
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2666
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2584
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2669
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2651
reactome:Pathway2583,abstraction:HasComponent,reactome:Pathway2593
reactome:Pathway1180,abstraction:HasComponent,reactome:Pathway1181
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway616
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway599
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway563
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway575
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway513
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway674
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway641
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway630
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway533
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway506
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway548
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway552
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway596
reactome:Pathway505,abstraction:HasComponent,reactome:Pathway662
reactome:Pathway1600,abstraction:HasComponent,reactome:Pathway1601
reactome:Pathway2537,abstraction:HasComponent,reactome:Pathway2538
reactome:Pathway2537,abstraction:HasComponent,reactome:Pathway2541
reactome:Pathway2537,abstraction:HasComponent,reactome:Pathway2539
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1752
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1658
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1388
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1711
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1789
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1635
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1766
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1616
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway420
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1657
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1698
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1762
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1540
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1685
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1670
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1557
reactome:Pathway1387,abstraction:HasComponent,reactome:Pathway1669
reactome:Pathway1885,abstraction:HasComponent,reactome:Pathway1886
reactome:Pathway1885,abstraction:HasComponent,reactome:Pathway1887
reactome:Pathway569,abstraction:HasComponent,reactome:Pathway570
reactome:Pathway569,abstraction:HasComponent,reactome:Pathway571
reactome:Pathway1411,abstraction:HasComponent,reactome:Pathway1413
reactome:Pathway1411,abstraction:HasComponent,reactome:Pathway1412
reactome:Pathway141,abstraction:HasComponent,reactome:Pathway142
reactome:Pathway173,abstraction:HasComponent,reactome:Pathway55
reactome:Pathway173,abstraction:HasComponent,reactome:Pathway178
reactome:Pathway173,abstraction:HasComponent,reactome:Pathway177
reactome:Pathway173,abstraction:HasComponent,reactome:Pathway174
reactome:Pathway1443,abstraction:HasComponent,reactome:Pathway1444
reactome:Pathway1443,abstraction:HasComponent,reactome:Pathway1445
reactome:Pathway2127,abstraction:HasComponent,reactome:Pathway2118
reactome:Pathway2671,abstraction:HasComponent,reactome:Pathway2677
reactome:Pathway2671,abstraction:HasComponent,reactome:Pathway2672
reactome:Pathway2671,abstraction:HasComponent,reactome:Pathway2673
reactome:Pathway2671,abstraction:HasComponent,reactome:Pathway2678
reactome:Pathway2671,abstraction:HasComponent,reactome:Pathway2674
reactome:Pathway2671,abstraction:HasComponent,reactome:Pathway2675
reactome:Pathway2671,abstraction:HasComponent,reactome:Pathway2676
reactome:Pathway127,abstraction:HasComponent,reactome:Pathway128
reactome:Pathway127,abstraction:HasComponent,reactome:Pathway131
reactome:Pathway1222,abstraction:HasComponent,reactome:Pathway1223
reactome:Pathway1222,abstraction:HasComponent,reactome:Pathway1224
reactome:Pathway1222,abstraction:HasComponent,reactome:Pathway1225
reactome:Pathway1222,abstraction:HasComponent,reactome:Pathway1226
reactome:Pathway1973,abstraction:HasComponent,reactome:Pathway1974
reactome:Pathway1973,abstraction:HasComponent,reactome:Pathway1975
reactome:Pathway1973,abstraction:HasComponent,reactome:Pathway1976
reactome:Pathway1001,abstraction:HasComponent,reactome:Pathway1038
reactome:Pathway1001,abstraction:HasComponent,reactome:Pathway1002
reactome:Pathway1001,abstraction:HasComponent,reactome:Pathway1177
reactome:Pathway2657,abstraction:HasComponent,reactome:Pathway2659
reactome:Pathway2657,abstraction:HasComponent,reactome:Pathway2660
reactome:Pathway2657,abstraction:HasComponent,reactome:Pathway2661
reactome:Pathway2657,abstraction:HasComponent,reactome:Pathway2658
reactome:Pathway1429,abstraction:HasComponent,reactome:Pathway1408
reactome:Pathway404,abstraction:HasComponent,reactome:Pathway405
reactome:Pathway2482,abstraction:HasComponent,reactome:Pathway2485
reactome:Pathway2482,abstraction:HasComponent,reactome:Pathway2483
reactome:Pathway2482,abstraction:HasComponent,reactome:Pathway2484
reactome:Pathway1927,abstraction:HasComponent,reactome:Pathway1930
reactome:Pathway1927,abstraction:HasComponent,reactome:Pathway1929
reactome:Pathway1927,abstraction:HasComponent,reactome:Pathway1928
reactome:Pathway1208,abstraction:HasComponent,reactome:Pathway1214
reactome:Pathway1208,abstraction:HasComponent,reactome:Pathway1210
reactome:Pathway1208,abstraction:HasComponent,reactome:Pathway1215
reactome:Pathway1208,abstraction:HasComponent,reactome:Pathway1211
reactome:Pathway1208,abstraction:HasComponent,reactome:Pathway1212
reactome:Pathway1208,abstraction:HasComponent,reactome:Pathway1216
reactome:Pathway1208,abstraction:HasComponent,reactome:Pathway1217
reactome:Pathway1208,abstraction:HasComponent,reactome:Pathway1209
reactome:Pathway1208,abstraction:HasComponent,reactome:Pathway1213
reactome:Pathway1752,abstraction:HasComponent,reactome:Pathway1753
reactome:Pathway1706,abstraction:HasComponent,reactome:Pathway1707
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway950
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway949
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway938
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway939
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway941
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway946
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway943
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway947
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway935
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway936
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway951
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway942
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway944
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway948
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway937
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway940
reactome:Pathway934,abstraction:HasComponent,reactome:Pathway945
reactome:Pathway1738,abstraction:HasComponent,reactome:Pathway1739
reactome:Pathway1019,abstraction:HasComponent,reactome:Pathway1030
reactome:Pathway1019,abstraction:HasComponent,reactome:Pathway1021
reactome:Pathway1019,abstraction:HasComponent,reactome:Pathway1020
reactome:Pathway1019,abstraction:HasComponent,reactome:Pathway1037
reactome:Pathway1019,abstraction:HasComponent,reactome:Pathway1035
reactome:Pathway293,abstraction:HasComponent,reactome:Pathway307
reactome:Pathway293,abstraction:HasComponent,reactome:Pathway310
reactome:Pathway293,abstraction:HasComponent,reactome:Pathway311
reactome:Pathway293,abstraction:HasComponent,reactome:Pathway301
reactome:Pathway293,abstraction:HasComponent,reactome:Pathway306
reactome:Pathway293,abstraction:HasComponent,reactome:Pathway304
reactome:Pathway293,abstraction:HasComponent,reactome:Pathway300
reactome:Pathway293,abstraction:HasComponent,reactome:Pathway303
reactome:Pathway293,abstraction:HasComponent,reactome:Pathway294
reactome:Pathway713,abstraction:HasComponent,reactome:Pathway717
reactome:Pathway713,abstraction:HasComponent,reactome:Pathway721
reactome:Pathway713,abstraction:HasComponent,reactome:Pathway718
reactome:Pathway713,abstraction:HasComponent,reactome:Pathway722
reactome:Pathway713,abstraction:HasComponent,reactome:Pathway714
reactome:Pathway1342,abstraction:HasComponent,reactome:Pathway1344
reactome:Pathway1342,abstraction:HasComponent,reactome:Pathway1343
reactome:Pathway1595,abstraction:HasComponent,reactome:Pathway1596
reactome:Pathway2570,abstraction:HasComponent,reactome:Pathway2571
reactome:Pathway1549,abstraction:HasComponent,reactome:Pathway1550
reactome:Pathway1872,abstraction:HasComponent,reactome:Pathway1873
reactome:Pathway1872,abstraction:HasComponent,reactome:Pathway1877
reactome:Pathway1872,abstraction:HasComponent,reactome:Pathway1874
reactome:Pathway1872,abstraction:HasComponent,reactome:Pathway1876
reactome:Pathway1872,abstraction:HasComponent,reactome:Pathway1875
